invoice_id,invoice_line_id,project,invoice_status,usage_fee
58329142,82063214,D,Paid_no_cc,20.5
58462820,82229868,D,Paid_no_cc,20.5
58222684,81943164,D,Paid_no_cc,20.5
57920582,81570302,D,Paid_no_cc,20.5
58180654,81885411,D,Paid_no_cc,20.5
58207192,81914961,D,Paid_no_cc,20.5
58336016,82074680,D,Paid_no_cc,20.5
58156576,81860937,D,Paid_no_cc,20.5
58147136,81843516,D,Paid_no_cc,20.5
30247066,39986208,A,Paid_no_cc,20.59383315
30021500,39724443,A,Paid_no_cc,20.62164159
30375785,40127274,A,Paid_no_cc,20.6531567
16562951,23409347,E,Paid_no_cc,20.8
29914926,39600179,A,Paid_no_cc,20.98311468
58310899,82051043,D,Paid_no_cc,21
58153969,81856202,D,Paid_no_cc,21
58452812,82211338,D,Paid_no_cc,21
58658773,82466140,D,Paid_no_cc,21
8730859,10945327,F,Paid_no_cc,21
58661060,82470024,D,Paid_no_cc,21
58543578,82330682,D,Paid_no_cc,21
58065057,81752619,D,Paid_no_cc,21
58468285,82236989,D,Paid_no_cc,21
58662303,82472197,D,Paid_no_cc,21
58240162,81955228,D,Paid_no_cc,21
58187767,81897846,D,Paid_no_cc,21
58428617,82190180,D,Paid_no_cc,21
58216290,81930749,D,Paid_no_cc,21
9990579,13699139,B,Paid_no_cc,21
58572426,82364142,D,Paid_no_cc,21
58531145,82306496,D,Paid_no_cc,21
57807189,81430931,D,Paid_no_cc,21
58087372,81772744,D,Paid_no_cc,21
57832599,81462237,D,Paid_no_cc,21
57803565,81424405,D,Paid_no_cc,21
58377788,82124342,D,Paid_no_cc,21
58148408,81845796,D,Paid_no_cc,21
30073615,39786203,A,Paid_no_cc,21.38729736
57801675,81420864,D,Paid_no_cc,21.5
58510032,82284225,D,Paid_no_cc,21.5
58388644,82143435,D,Paid_no_cc,21.5
58567560,82354956,D,Paid_no_cc,21.5
57774142,81388073,D,Paid_no_cc,21.5
58179357,81883110,D,Paid_no_cc,21.5
58450018,82206576,D,Paid_no_cc,21.5
58460972,82225964,D,Paid_no_cc,21.5
58179293,81882999,D,Paid_no_cc,21.5
58567557,82354948,D,Paid_no_cc,21.5
57782607,81403378,D,Paid_no_cc,21.5
58212856,81924830,D,Paid_no_cc,21.5
57950160,81607813,D,Paid_no_cc,21.5
57834097,81465250,D,Paid_no_cc,21.5
58335369,82073546,D,Paid_no_cc,21.5
57973680,81634092,D,Paid_no_cc,21.5
58569536,82358544,D,Paid_no_cc,21.5
58088677,81775152,D,Paid_no_cc,21.5
9958987,13661115,B,Paid_no_cc,21.5
58156114,81860065,D,Paid_no_cc,21.5
57993016,81655762,D,Paid_no_cc,21.5
57799174,81416793,D,Paid_no_cc,21.5
57772283,81384882,D,Paid_no_cc,21.5
58330192,82064756,D,Paid_no_cc,21.5
58147664,81844419,D,Paid_no_cc,21.5
57966189,81621190,D,Paid_no_cc,21.5
30201199,39925687,A,Paid_no_cc,21.55827069
16625589,23482715,E,Paid_no_cc,21.6
30155287,39884089,A,Paid_no_cc,21.808941
58452524,82210833,D,Paid_no_cc,22
58450345,82207108,D,Paid_no_cc,22
57917781,81565026,D,Paid_no_cc,22
58664283,82476097,D,Paid_no_cc,22
58380603,82129134,D,Paid_no_cc,22
58246313,81966753,D,Paid_no_cc,22
58420580,82176071,D,Paid_no_cc,22
58482949,82257002,D,Paid_no_cc,22
10050557,13773105,B,Paid_no_cc,22
57781005,81400325,D,Paid_no_cc,22
58268945,81989856,D,Paid_no_cc,22
57835749,81468915,D,Paid_no_cc,22
58475553,82243165,D,Paid_no_cc,22
57969489,81626797,D,Paid_no_cc,22
58327021,82062542,D,Paid_no_cc,22
58257983,81985578,D,Paid_no_cc,22
57782033,81402264,D,Paid_no_cc,22
58213645,81926134,D,Paid_no_cc,22
57776465,81392312,D,Paid_no_cc,22
58539170,82321525,D,Paid_no_cc,22
16574776,23420511,E,Paid_no_cc,22
58271739,81995406,D,Paid_no_cc,22
58412801,82162746,D,Paid_no_cc,22
58421113,82176979,D,Paid_no_cc,22
30218564,39957863,A,Paid_no_cc,22.308746185
30237816,39970729,A,Paid_no_cc,22.308746185
57915984,81561651,D,Paid_no_cc,22.5
58430832,82194755,D,Paid_no_cc,22.5
58181733,81887408,D,Paid_no_cc,22.5
57922462,81574176,D,Paid_no_cc,22.5
57997508,81663579,D,Paid_no_cc,22.5
58206731,81914184,D,Paid_no_cc,22.5
58596130,82389334,D,Paid_no_cc,22.5
57786193,81410491,D,Paid_no_cc,22.5
58177617,81880167,D,Paid_no_cc,22.5
58196126,81910002,D,Paid_no_cc,22.5
58121367,81815579,D,Paid_no_cc,22.5
57989863,81650344,D,Paid_no_cc,22.5
58346460,82092460,D,Paid_no_cc,22.5
57884674,81522381,D,Paid_no_cc,22.5
57998209,81664756,D,Paid_no_cc,22.5
58610171,82414351,D,Paid_no_cc,22.5
10022838,13740235,B,Paid_no_cc,22.5
57808012,81432583,D,Paid_no_cc,22.5
58629781,82432191,D,Paid_no_cc,22.5
57995007,81659214,D,Paid_no_cc,22.5
58347174,82093873,D,Paid_no_cc,22.5
58183768,81890860,D,Paid_no_cc,22.5
58176750,81878777,D,Paid_no_cc,22.5
58458438,82221264,D,Paid_no_cc,22.5
58057056,81736262,D,Paid_no_cc,22.5
58430327,82193637,D,Paid_no_cc,22.5
58209287,81918444,D,Paid_no_cc,22.5
58490896,82269109,D,Paid_no_cc,22.5
30178250,39909337,A,Paid_no_cc,22.74683235
16450551,23277504,E,Paid_no_cc,22.8
16580493,23426243,E,Paid_no_cc,22.8
30046503,39748971,A,Paid_no_cc,22.962564240000003
29936327,39634226,A,Paid_no_cc,22.964760610000003
58530427,82305303,D,Paid_no_cc,23
58153633,81855583,D,Paid_no_cc,23
57846805,81480750,D,Paid_no_cc,23
58456378,82217691,D,Paid_no_cc,23
58383207,82133437,D,Paid_no_cc,23
57843073,81479320,D,Paid_no_cc,23
58093486,81784531,D,Paid_no_cc,23
57918279,81565891,D,Paid_no_cc,23
58383880,82134535,D,Paid_no_cc,23
58385546,82137458,D,Paid_no_cc,23
58473876,82240233,D,Paid_no_cc,23
58376677,82122421,D,Paid_no_cc,23
58344271,82088588,D,Paid_no_cc,23
58277023,82005284,D,Paid_no_cc,23
58344444,82088882,D,Paid_no_cc,23
58090669,81778818,D,Paid_no_cc,23
58374410,82118358,D,Paid_no_cc,23
57781751,81401708,D,Paid_no_cc,23
58628078,82429195,D,Paid_no_cc,23
58212119,81923474,D,Paid_no_cc,23
58216978,81931968,D,Paid_no_cc,23
58460410,82224801,D,Paid_no_cc,23
58416693,82169424,D,Paid_no_cc,23
58404460,82157814,D,Paid_no_cc,23
58416097,82168369,D,Paid_no_cc,23
58532737,82309571,D,Paid_no_cc,23
58412438,82162075,D,Paid_no_cc,23
58656720,82462640,D,Paid_no_cc,23
16625542,23481690,E,Paid_no_cc,23.2
16618408,23477200,E,Paid_no_cc,23.2
57797478,81414836,D,Paid_no_cc,23.5
58147100,81843432,D,Paid_no_cc,23.5
58413454,82163796,D,Paid_no_cc,23.5
58547139,82337837,D,Paid_no_cc,23.5
58378703,82125806,D,Paid_no_cc,23.5
8728475,10943627,F,Paid_no_cc,23.5
58563705,82347641,D,Paid_no_cc,23.5
57871053,81516008,D,Paid_no_cc,23.5
57966830,81622289,D,Paid_no_cc,23.5
58422660,82179527,D,Paid_no_cc,23.5
58630283,82433169,D,Paid_no_cc,23.5
57803543,81424338,D,Paid_no_cc,23.5
58082766,81764014,D,Paid_no_cc,23.5
10099334,13833679,B,Paid_no_cc,23.5
58166153,81875115,D,Paid_no_cc,23.5
57829430,81456199,D,Paid_no_cc,23.5
58371185,82112874,D,Paid_no_cc,23.5
57923098,81575505,D,Paid_no_cc,23.5
7523894,9746495,C,Paid_no_cc,23.5
57999978,81668073,D,Paid_no_cc,23.5
58149264,81847496,D,Paid_no_cc,23.5
9983080,13689981,B,Paid_no_cc,23.5
9985813,13694891,B,Paid_no_cc,23.5
58213518,81925902,D,Paid_no_cc,23.5
58628002,82429075,D,Paid_no_cc,23.5
58330085,82064604,D,Paid_no_cc,23.5
58089269,81776264,D,Paid_no_cc,23.5
57991892,81653759,D,Paid_no_cc,23.5
58096328,81790789,D,Paid_no_cc,23.5
58655865,82461133,D,Paid_no_cc,23.5
9976618,13682871,B,Paid_no_cc,23.5
30451588,40219301,A,Paid_no_cc,23.950714095000002
58632181,82436611,D,Paid_no_cc,24
58375109,82119621,D,Paid_no_cc,24
58383050,82133193,D,Paid_no_cc,24
58570490,82360369,D,Paid_no_cc,24
58378862,82126073,D,Paid_no_cc,24
58212333,81923831,D,Paid_no_cc,24
57839262,81476093,D,Paid_no_cc,24
58461429,82226955,D,Paid_no_cc,24
57994617,81658519,D,Paid_no_cc,24
58147500,81844170,D,Paid_no_cc,24
57988416,81647881,D,Paid_no_cc,24
8796811,11027299,F,Paid_no_cc,24
58332569,82068654,D,Paid_no_cc,24
7524271,9747121,C,Paid_no_cc,24
58425287,82183798,D,Paid_no_cc,24
10098605,13832217,B,Paid_no_cc,24
58206186,81913308,D,Paid_no_cc,24
58565164,82350604,D,Paid_no_cc,24
58149487,81847907,D,Paid_no_cc,24
58379387,82126982,D,Paid_no_cc,24
58656815,82462800,D,Paid_no_cc,24
57856944,81489068,D,Paid_no_cc,24
58451914,82209742,D,Paid_no_cc,24
58183259,81889986,D,Paid_no_cc,24
58343251,82086923,D,Paid_no_cc,24
57771231,81383160,D,Paid_no_cc,24
30087022,39808212,A,Paid_no_cc,24.186494475
30482128,40244009,A,Paid_no_cc,24.286610205000002
16580529,23428583,E,Paid_no_cc,24.4
58452955,82211607,D,Paid_no_cc,24.5
58427598,82188106,D,Paid_no_cc,24.5
58189710,81901868,D,Paid_no_cc,24.5
58632525,82437315,D,Paid_no_cc,24.5
58347661,82094873,D,Paid_no_cc,24.5
58415883,82167980,D,Paid_no_cc,24.5
58214386,81927490,D,Paid_no_cc,24.5
58287732,82022140,D,Paid_no_cc,24.5
58059494,81740962,D,Paid_no_cc,24.5
58306026,82041140,D,Paid_no_cc,24.5
58627244,82427709,D,Paid_no_cc,24.5
7568959,9799344,C,Paid_no_cc,24.5
58458656,82221628,D,Paid_no_cc,24.5
58423338,82180614,D,Paid_no_cc,24.5
58302037,82033844,D,Paid_no_cc,24.5
58418883,82173289,D,Paid_no_cc,24.5
57970467,81628522,D,Paid_no_cc,24.5
58116819,81807075,D,Paid_no_cc,24.5
58652833,82455785,D,Paid_no_cc,24.5
58605144,82405907,D,Paid_no_cc,24.5
58656014,82461373,D,Paid_no_cc,24.5
10091151,13822827,B,Paid_no_cc,24.5
58334676,82072313,D,Paid_no_cc,24.5
16495104,23329258,E,Paid_no_cc,24.8
58381502,82130596,D,Paid_no_cc,25
57940314,81589742,D,Paid_no_cc,25
58417280,82170464,D,Paid_no_cc,25
57989985,81650532,D,Paid_no_cc,25
58541829,82326844,D,Paid_no_cc,25
57809422,81435409,D,Paid_no_cc,25
57803334,81423826,D,Paid_no_cc,25
58393013,82151802,D,Paid_no_cc,25
58188092,81898520,D,Paid_no_cc,25
7546866,9773220,C,Paid_no_cc,25
58478296,82248230,D,Paid_no_cc,25
57799960,81418034,D,Paid_no_cc,25
58113832,81801688,D,Paid_no_cc,25
58180315,81884831,D,Paid_no_cc,25
58449543,82205800,D,Paid_no_cc,25
57798341,81415545,D,Paid_no_cc,25
58339848,82081250,D,Paid_no_cc,25
30152148,39871610,A,Paid_no_cc,25.132208199999997
30450790,40211414,A,Paid_no_cc,25.17044442
16563165,23406166,E,Paid_no_cc,25.2
30268561,40001560,A,Paid_no_cc,25.348712069999998
58660165,82468480,D,Paid_no_cc,25.5
58209035,81917998,D,Paid_no_cc,25.5
58102760,81798452,D,Paid_no_cc,25.5
57858002,81491074,D,Paid_no_cc,25.5
57993730,81657025,D,Paid_no_cc,25.5
58274644,82000690,D,Paid_no_cc,25.5
58478292,82248223,D,Paid_no_cc,25.5
58125742,81823995,D,Paid_no_cc,25.5
7596680,9830392,C,Paid_no_cc,25.5
10064424,13790603,B,Paid_no_cc,25.5
58344673,82089294,D,Paid_no_cc,25.5
58239148,81953171,D,Paid_no_cc,25.5
1617572,1980594,L,Paid_no_cc,25.5
58188457,81899234,D,Paid_no_cc,25.5
58343227,82086882,D,Paid_no_cc,25.5
58210118,81919924,D,Paid_no_cc,25.5
58448925,82204832,D,Paid_no_cc,25.5
58533790,82311601,D,Paid_no_cc,25.5
30315217,40047064,A,Paid_no_cc,25.67772108
58149853,81848613,D,Paid_no_cc,26
58455765,82216589,D,Paid_no_cc,26
58218920,81935617,D,Paid_no_cc,26
58332749,82068954,D,Paid_no_cc,26
58448592,82204350,D,Paid_no_cc,26
8747483,10966886,F,Paid_no_cc,26
58249049,81972459,D,Paid_no_cc,26
58389510,82145284,D,Paid_no_cc,26
8748191,10968006,F,Paid_no_cc,26
57991164,81652478,D,Paid_no_cc,26
57773440,81386891,D,Paid_no_cc,26
57884673,81522380,D,Paid_no_cc,26
57895071,81542444,D,Paid_no_cc,26
58451716,82209398,D,Paid_no_cc,26
30155857,39883960,A,Paid_no_cc,26.1742976
30341146,40073570,A,Paid_no_cc,26.22202506
30396338,40152153,A,Paid_no_cc,26.24704225
16625641,23482903,E,Paid_no_cc,26.4
1258420,1587209,H,Paid_no_cc,26.4
58510755,82285490,D,Paid_no_cc,26.5
58605852,82407531,D,Paid_no_cc,26.5
57988962,81648786,D,Paid_no_cc,26.5
58287866,82022391,D,Paid_no_cc,26.5
58508721,82281799,D,Paid_no_cc,26.5
58020998,81688560,D,Paid_no_cc,26.5
58335339,82073494,D,Paid_no_cc,26.5
58652860,82455843,D,Paid_no_cc,26.5
57895716,81543893,D,Paid_no_cc,26.5
58660641,82469320,D,Paid_no_cc,26.5
57989618,81649935,D,Paid_no_cc,26.5
57782391,81402958,D,Paid_no_cc,26.5
58483435,82258168,D,Paid_no_cc,26.5
58451785,82209510,D,Paid_no_cc,26.5
58419711,82174698,D,Paid_no_cc,26.5
57918160,81565649,D,Paid_no_cc,26.5
58216878,81931789,D,Paid_no_cc,26.5
58377745,82124262,D,Paid_no_cc,26.5
57781764,81401733,D,Paid_no_cc,27
57989623,81649942,D,Paid_no_cc,27
57831733,81460545,D,Paid_no_cc,27
58412119,82161569,D,Paid_no_cc,27
58504696,82274454,D,Paid_no_cc,27
58541749,82326681,D,Paid_no_cc,27
57771220,81383146,D,Paid_no_cc,27
58344268,82088584,D,Paid_no_cc,27
58482248,82255513,D,Paid_no_cc,27
57800853,81419479,D,Paid_no_cc,27
58097942,81793826,D,Paid_no_cc,27
58456096,82217183,D,Paid_no_cc,27
58416209,82168550,D,Paid_no_cc,27
58507800,82280258,D,Paid_no_cc,27
58028801,81703376,D,Paid_no_cc,27
57990106,81650738,D,Paid_no_cc,27
58215636,81929541,D,Paid_no_cc,27
58544768,82333274,D,Paid_no_cc,27
57840309,81478209,D,Paid_no_cc,27
57994443,81658213,D,Paid_no_cc,27
58375951,82121125,D,Paid_no_cc,27
58651535,82453482,D,Paid_no_cc,27
9971416,13676093,B,Paid_no_cc,27
30153915,39888164,A,Paid_no_cc,27.001545999999998
29967577,39668153,A,Paid_no_cc,27.34347594
57991087,81652316,D,Paid_no_cc,27.5
58342788,82086184,D,Paid_no_cc,27.5
10063385,13788752,B,Paid_no_cc,27.5
58298122,82026473,D,Paid_no_cc,27.5
58125797,81824135,D,Paid_no_cc,27.5
57943036,81594588,D,Paid_no_cc,27.5
57998968,81666107,D,Paid_no_cc,27.5
58019285,81685252,D,Paid_no_cc,27.5
58509389,82283007,D,Paid_no_cc,27.5
57884677,81522388,D,Paid_no_cc,27.5
58663686,82474929,D,Paid_no_cc,27.5
57918170,81565672,D,Paid_no_cc,27.5
58630530,82433622,D,Paid_no_cc,27.5
58420962,82176723,D,Paid_no_cc,27.5
58453399,82212326,D,Paid_no_cc,27.5
30237741,39966897,A,Paid_no_cc,27.52107006
30372789,40110391,A,Paid_no_cc,27.605704499999998
30093142,39805767,A,Paid_no_cc,27.70077145
58531157,82306530,D,Paid_no_cc,28
58412850,82162834,D,Paid_no_cc,28
58187466,81897360,D,Paid_no_cc,28
57803172,81423470,D,Paid_no_cc,28
8730712,10945066,F,Paid_no_cc,28
16574592,23422146,E,Paid_no_cc,28
57798130,81415221,D,Paid_no_cc,28
58512363,82288566,D,Paid_no_cc,28
58383134,82133327,D,Paid_no_cc,28
58624325,82422176,D,Paid_no_cc,28
9940713,13640090,B,Paid_no_cc,28
57995314,81659743,D,Paid_no_cc,28
58424494,82182512,D,Paid_no_cc,28
58582115,82379599,D,Paid_no_cc,28
58349686,82098971,D,Paid_no_cc,28
57996796,81662373,D,Paid_no_cc,28
57996679,81662145,D,Paid_no_cc,28
58413496,82163851,D,Paid_no_cc,28
58216877,81931788,D,Paid_no_cc,28
58203243,81911372,D,Paid_no_cc,28
10032649,13751467,B,Paid_no_cc,28
58623466,82420742,D,Paid_no_cc,28
30262420,39995204,A,Paid_no_cc,28.233931329999997
58612664,82415973,D,Paid_no_cc,28.5
58211542,81922482,D,Paid_no_cc,28.5
58188271,81898855,D,Paid_no_cc,28.5
57980552,81644273,D,Paid_no_cc,28.5
58191199,81904926,D,Paid_no_cc,28.5
57860269,81495346,D,Paid_no_cc,28.5
57999747,81667516,D,Paid_no_cc,28.5
58275820,82003030,D,Paid_no_cc,28.5
58453838,82213104,D,Paid_no_cc,28.5
8758452,10980246,F,Paid_no_cc,28.5
58147416,81844018,D,Paid_no_cc,28.5
57992650,81655069,D,Paid_no_cc,28.5
58187784,81897873,D,Paid_no_cc,28.5
30312984,40057790,A,Paid_no_cc,28.60038852
30044008,39738334,A,Paid_no_cc,28.908228195000003
58184460,81892061,D,Paid_no_cc,29
58020687,81687995,D,Paid_no_cc,29
58514344,82292722,D,Paid_no_cc,29
57778569,81396030,D,Paid_no_cc,29
58660269,82468648,D,Paid_no_cc,29
57799533,81417359,D,Paid_no_cc,29
57968731,81625541,D,Paid_no_cc,29
57774743,81389174,D,Paid_no_cc,29
10079948,13809169,B,Paid_no_cc,29
58287754,82022178,D,Paid_no_cc,29
58239267,81953424,D,Paid_no_cc,29
57861222,81497319,D,Paid_no_cc,29
58339717,82081016,D,Paid_no_cc,29
58599680,82395813,D,Paid_no_cc,29
58184584,81892294,D,Paid_no_cc,29
30372195,40115053,A,Paid_no_cc,29.0371114
16569128,23416728,E,Paid_no_cc,29.2
1289468,1623163,H,Paid_no_cc,29.4
58418576,82172719,D,Paid_no_cc,29.5
58654500,82458793,D,Paid_no_cc,29.5
57804768,81426642,D,Paid_no_cc,29.5
58461054,82226136,D,Paid_no_cc,29.5
58459747,82223622,D,Paid_no_cc,29.5
57875335,81518194,D,Paid_no_cc,29.5
58049156,81721372,D,Paid_no_cc,29.5
58331236,82066408,D,Paid_no_cc,29.5
58029639,81705253,D,Paid_no_cc,29.5
58655154,82459960,D,Paid_no_cc,29.5
57993399,81656472,D,Paid_no_cc,29.5
57935918,81588938,D,Paid_no_cc,29.5
58356761,82107770,D,Paid_no_cc,29.5
58330981,82066037,D,Paid_no_cc,29.5
30385485,40137545,A,Paid_no_cc,29.650571499999998
58210830,81921180,D,Paid_no_cc,30
57782149,81402466,D,Paid_no_cc,30
58308467,82045798,D,Paid_no_cc,30
57800161,81418344,D,Paid_no_cc,30
57994858,81658935,D,Paid_no_cc,30
58423529,82180944,D,Paid_no_cc,30
57990401,81651202,D,Paid_no_cc,30
58021048,81688682,D,Paid_no_cc,30
57782167,81402497,D,Paid_no_cc,30
58190950,81904416,D,Paid_no_cc,30
16466885,23296752,E,Paid_no_cc,30
58390427,82147138,D,Paid_no_cc,30
58177627,81880190,D,Paid_no_cc,30
57973640,81633921,D,Paid_no_cc,30
58439017,82201538,D,Paid_no_cc,30
30312521,40063736,A,Paid_no_cc,30.47924616
57893071,81538417,D,Paid_no_cc,30.5
57974073,81634891,D,Paid_no_cc,30.5
58217530,81932978,D,Paid_no_cc,30.5
58371697,82113712,D,Paid_no_cc,30.5
58149055,81847069,D,Paid_no_cc,30.5
58408277,82158518,D,Paid_no_cc,30.5
58103484,81799319,D,Paid_no_cc,30.5
58455911,82216860,D,Paid_no_cc,30.5
8718088,10930290,F,Paid_no_cc,30.5
57923614,81576603,D,Paid_no_cc,30.5
58570727,82360804,D,Paid_no_cc,30.5
30486847,40233748,A,Paid_no_cc,30.566726905
29967726,39675710,A,Paid_no_cc,30.65783666
30452270,40222280,A,Paid_no_cc,30.971584215
58387064,82140221,D,Paid_no_cc,31
57807558,81431646,D,Paid_no_cc,31
58415089,82166515,D,Paid_no_cc,31
58127933,81828677,D,Paid_no_cc,31
58302816,82035185,D,Paid_no_cc,31
57973694,81634164,D,Paid_no_cc,31
58411887,82161146,D,Paid_no_cc,31
57987938,81647201,D,Paid_no_cc,31
7572200,9801965,C,Paid_no_cc,31.5
58626335,82425957,D,Paid_no_cc,31.5
58347316,82094130,D,Paid_no_cc,31.5
58287758,82022185,D,Paid_no_cc,31.5
58647379,82450455,D,Paid_no_cc,31.5
58419206,82173832,D,Paid_no_cc,31.5
58211143,81921732,D,Paid_no_cc,31.5
58061675,81745677,D,Paid_no_cc,31.5
58608532,82412826,D,Paid_no_cc,31.5
58088807,81775423,D,Paid_no_cc,31.5
57991554,81653161,D,Paid_no_cc,31.5
58426045,82185142,D,Paid_no_cc,31.5
58419851,82174913,D,Paid_no_cc,31.5
57989860,81650337,D,Paid_no_cc,31.5
58346793,82093060,D,Paid_no_cc,31.5
58180378,81884940,D,Paid_no_cc,31.5
57988527,81648076,D,Paid_no_cc,31.5
58187367,81897157,D,Paid_no_cc,31.5
58095286,81788365,D,Paid_no_cc,32
58122690,81818002,D,Paid_no_cc,32
58114124,81802138,D,Paid_no_cc,32
57895339,81542925,D,Paid_no_cc,32
58478023,82247719,D,Paid_no_cc,32
58213972,81926728,D,Paid_no_cc,32
7618415,9856057,C,Paid_no_cc,32
58449439,82205624,D,Paid_no_cc,32
57800512,81418906,D,Paid_no_cc,32
58345772,82091200,D,Paid_no_cc,32
58195136,81908737,D,Paid_no_cc,32
58567915,82355597,D,Paid_no_cc,32
58629502,82431698,D,Paid_no_cc,32
58345940,82091502,D,Paid_no_cc,32
57779257,81397254,D,Paid_no_cc,32
30404269,40155733,A,Paid_no_cc,32.102151675
1257901,1586413,H,Paid_no_cc,32.4
30067258,39773224,A,Paid_no_cc,32.49224022
58156392,81860592,D,Paid_no_cc,32.5
10096020,13827510,B,Paid_no_cc,32.5
58634597,82441497,D,Paid_no_cc,32.5
10062850,13787886,B,Paid_no_cc,32.5
57974763,81636330,D,Paid_no_cc,32.5
58476688,82245269,D,Paid_no_cc,32.5
58210612,81920801,D,Paid_no_cc,32.5
57862311,81499338,D,Paid_no_cc,32.5
58599108,82394786,D,Paid_no_cc,32.5
58552025,82342536,D,Paid_no_cc,32.5
57977456,81641415,D,Paid_no_cc,32.5
30258783,40008992,A,Paid_no_cc,32.56176022
30481204,40240990,A,Paid_no_cc,32.591013455
57774340,81388445,D,Paid_no_cc,33
58301462,82032755,D,Paid_no_cc,33
58057599,81737332,D,Paid_no_cc,33
58156402,81860613,D,Paid_no_cc,33
58123575,81819645,D,Paid_no_cc,33
57803515,81424258,D,Paid_no_cc,33
58415040,82166424,D,Paid_no_cc,33
57802510,81422307,D,Paid_no_cc,33
9946614,13646441,B,Paid_no_cc,33
58409160,82158723,D,Paid_no_cc,33
58488093,82267767,D,Paid_no_cc,33
58340404,82082261,D,Paid_no_cc,33
58166246,81875274,D,Paid_no_cc,33
57917313,81564090,D,Paid_no_cc,33
57892788,81537735,D,Paid_no_cc,33
58512858,82289588,D,Paid_no_cc,33
57969691,81627178,D,Paid_no_cc,33.5
58272806,81997391,D,Paid_no_cc,33.5
57974187,81635116,D,Paid_no_cc,33.5
57804236,81425707,D,Paid_no_cc,33.5
58428708,82190385,D,Paid_no_cc,33.5
58005360,81678956,D,Paid_no_cc,33.5
58271889,81995667,D,Paid_no_cc,33.5
58462129,82228417,D,Paid_no_cc,33.5
58605781,82407345,D,Paid_no_cc,33.5
58386708,82139540,D,Paid_no_cc,33.5
16450529,23277422,E,Paid_no_cc,33.6
29974945,39679393,A,Paid_no_cc,33.765049835
30127846,39861622,A,Paid_no_cc,33.77817531
30404536,40160497,A,Paid_no_cc,33.9192546
16574656,23422418,E,Paid_no_cc,34
58630011,82432642,D,Paid_no_cc,34
58335082,82073055,D,Paid_no_cc,34
57895657,81543782,D,Paid_no_cc,34
58347049,82093595,D,Paid_no_cc,34
58447625,82202867,D,Paid_no_cc,34
58060366,81742844,D,Paid_no_cc,34
58624391,82422306,D,Paid_no_cc,34
58309006,82046903,D,Paid_no_cc,34
30482797,40235522,A,Paid_no_cc,34.31463035
58209330,81918522,D,Paid_no_cc,34.5
58387614,82141296,D,Paid_no_cc,34.5
58548414,82340364,D,Paid_no_cc,34.5
58239039,81952965,D,Paid_no_cc,34.5
58603858,82403300,D,Paid_no_cc,34.5
57798734,81416185,D,Paid_no_cc,34.5
58348402,82096462,D,Paid_no_cc,34.5
58451902,82209723,D,Paid_no_cc,34.5
57782592,81403338,D,Paid_no_cc,34.5
30071766,39763538,A,Paid_no_cc,34.54871112
30314931,40065171,A,Paid_no_cc,34.65448536
30485199,40251325,A,Paid_no_cc,34.664391904999995
30456958,40216997,A,Paid_no_cc,34.733229300000005
1284090,1617730,H,Paid_no_cc,34.8
58023806,81693736,D,Paid_no_cc,35
58188451,81899218,D,Paid_no_cc,35
58031713,81709740,D,Paid_no_cc,35
58448974,82204913,D,Paid_no_cc,35
58284063,82019745,D,Paid_no_cc,35
57997625,81663800,D,Paid_no_cc,35
58491200,82269652,D,Paid_no_cc,35
58654135,82458104,D,Paid_no_cc,35
57771478,81383585,D,Paid_no_cc,35
58029978,81705954,D,Paid_no_cc,35
57803904,81425053,D,Paid_no_cc,35.5
57967983,81624206,D,Paid_no_cc,35.5
57892775,81537687,D,Paid_no_cc,35.5
58085978,81770150,D,Paid_no_cc,35.5
58211524,81922448,D,Paid_no_cc,35.5
58599231,82394997,D,Paid_no_cc,35.5
58625316,82424085,D,Paid_no_cc,35.5
58302983,82035506,D,Paid_no_cc,35.5
57917204,81563896,D,Paid_no_cc,35.5
30197578,39923362,A,Paid_no_cc,35.95519906
58513957,82291898,D,Paid_no_cc,36
57989169,81649167,D,Paid_no_cc,36
58209798,81919327,D,Paid_no_cc,36
58137695,81839962,D,Paid_no_cc,36
58346032,82091673,D,Paid_no_cc,36
58248783,81971861,D,Paid_no_cc,36
58248670,81971655,D,Paid_no_cc,36
58479388,82250122,D,Paid_no_cc,36
57801191,81420049,D,Paid_no_cc,36
57807357,81431249,D,Paid_no_cc,36.5
58029608,81705189,D,Paid_no_cc,36.5
58310170,82049406,D,Paid_no_cc,36.5
58657688,82464376,D,Paid_no_cc,36.5
58416593,82169250,D,Paid_no_cc,36.5
58414129,82164868,D,Paid_no_cc,36.5
57989884,81650376,D,Paid_no_cc,36.5
58018220,81683351,D,Paid_no_cc,36.5
58597354,82391617,D,Paid_no_cc,36.5
58299175,82028420,D,Paid_no_cc,36.5
58531677,82307509,D,Paid_no_cc,36.5
57824633,81447224,D,Paid_no_cc,36.5
57993165,81656061,D,Paid_no_cc,36.5
30223471,39944388,A,Paid_no_cc,36.582324625
16569284,23417734,E,Paid_no_cc,36.8
58377097,82123143,D,Paid_no_cc,37
57946243,81600409,D,Paid_no_cc,37
58118127,81809648,D,Paid_no_cc,37
58481319,82253717,D,Paid_no_cc,37
58300397,82030718,D,Paid_no_cc,37
58623166,82420169,D,Paid_no_cc,37
58156452,81860703,D,Paid_no_cc,37
58387818,82141721,D,Paid_no_cc,37
58373594,82116966,D,Paid_no_cc,37
